Season,TeamID,ConfAbbrev,tourney_game_wins,tourney_game_losses
2009,1328,big_twelve,15,11
2010,1328,big_twelve,15,11
2011,1328,big_twelve,15,11
2012,1328,big_twelve,15,11
2013,1328,big_twelve,15,11
2014,1328,big_twelve,15,11
2015,1328,big_twelve,15,11
2016,1328,big_twelve,15,11
2017,1328,big_twelve,15,11
2018,1328,big_twelve,15,11
2019,1328,big_twelve,15,11
2020,1328,big_twelve,15,11
1985,1329,big_eight,8,9
1986,1329,big_eight,8,9
1987,1329,big_eight,8,9
1988,1329,big_eight,8,9
1989,1329,big_eight,8,9
1990,1329,big_eight,8,9
1991,1329,big_eight,8,9
1992,1329,big_eight,8,9
1993,1329,big_eight,8,9
1994,1329,big_eight,8,9
1995,1329,big_eight,8,9
1996,1329,big_eight,8,9
1997,1329,big_twelve,8,9
1998,1329,big_twelve,8,9
1999,1329,big_twelve,8,9
2000,1329,big_twelve,8,9
2001,1329,big_twelve,8,9
2002,1329,big_twelve,8,9
2003,1329,big_twelve,8,9
2004,1329,big_twelve,8,9
2005,1329,big_twelve,8,9
2006,1329,big_twelve,8,9
2007,1329,big_twelve,8,9
2008,1329,big_twelve,8,9
2009,1329,big_twelve,8,9
2010,1329,big_twelve,8,9
2011,1329,big_twelve,8,9
2012,1329,big_twelve,8,9
2013,1329,big_twelve,8,9
2014,1329,big_twelve,8,9
2015,1329,big_twelve,8,9
2016,1329,big_twelve,8,9
2017,1329,big_twelve,8,9
2018,1329,big_twelve,8,9
2019,1329,big_twelve,8,9
2020,1329,big_twelve,8,9
1985,1330,sun_belt,1,5
1986,1330,sun_belt,1,5
1987,1330,sun_belt,1,5
1988,1330,sun_belt,1,5
1989,1330,sun_belt,1,5
1990,1330,sun_belt,1,5
1991,1330,sun_belt,1,5
1992,1330,caa,1,5
1993,1330,caa,1,5
1994,1330,caa,1,5
1995,1330,caa,1,5
1996,1330,caa,1,5
1997,1330,caa,1,5
1998,1330,caa,1,5
1999,1330,caa,1,5
2000,1330,caa,1,5
2001,1330,caa,1,5
2002,1330,caa,1,5
2003,1330,caa,1,5
2004,1330,caa,1,5
2005,1330,caa,1,5
2006,1330,caa,1,5
2007,1330,caa,1,5
2008,1330,caa,1,5
2009,1330,caa,1,5
2010,1330,caa,1,5
2011,1330,caa,1,5
2012,1330,caa,1,5
2013,1330,caa,1,5
2014,1330,cusa,1,5
2015,1330,cusa,1,5
2016,1330,cusa,1,5
2017,1330,cusa,1,5
2018,1330,cusa,1,5
2019,1330,cusa,1,5
2020,1330,cusa,1,5
1985,1332,pac_ten,16,9
1986,1332,pac_ten,16,9
1987,1332,pac_ten,16,9
1988,1332,pac_ten,16,9
1989,1332,pac_ten,16,9
1990,1332,pac_ten,16,9
1991,1332,pac_ten,16,9
1992,1332,pac_ten,16,9
1993,1332,pac_ten,16,9
1994,1332,pac_ten,16,9
1995,1332,pac_ten,16,9
1996,1332,pac_ten,16,9
1997,1332,pac_ten,16,9
1998,1332,pac_ten,16,9
1999,1332,pac_ten,16,9
2000,1332,pac_ten,16,9
2001,1332,pac_ten,16,9
2002,1332,pac_ten,16,9
2003,1332,pac_ten,16,9
2004,1332,pac_ten,16,9
2005,1332,pac_ten,16,9
2006,1332,pac_ten,16,9
2007,1332,pac_ten,16,9
2008,1332,pac_ten,16,9
2009,1332,pac_ten,16,9
2010,1332,pac_ten,16,9
2011,1332,pac_ten,16,9
2012,1332,pac_twelve,16,9
2013,1332,pac_twelve,16,9
2014,1332,pac_twelve,16,9
2015,1332,pac_twelve,16,9
2016,1332,pac_twelve,16,9
2017,1332,pac_twelve,16,9
2018,1332,pac_twelve,16,9
2019,1332,pac_twelve,16,9
2020,1332,pac_twelve,16,9
1985,1334,pcaa,2,4
1986,1334,pcaa,2,4
1987,1334,pcaa,2,4
1988,1334,pcaa,2,4
1989,1334,big_west,2,4
1990,1334,big_west,2,4
1991,1334,big_west,2,4
1992,1334,big_west,2,4
1993,1334,big_west,2,4
1994,1334,big_west,2,4
1995,1334,big_west,2,4
1996,1334,big_west,2,4
1997,1334,big_west,2,4
1998,1334,big_west,2,4
1999,1334,big_west,2,4
2000,1334,big_west,2,4
2001,1334,big_west,2,4
2002,1334,big_west,2,4
2003,1334,big_west,2,4
2004,1334,big_west,2,4
2005,1334,big_west,2,4
2006,1334,big_west,2,4
2007,1334,big_west,2,4
2008,1334,big_west,2,4
2009,1334,big_west,2,4
2010,1334,big_west,2,4
2011,1334,big_west,2,4
2012,1334,big_west,2,4
2013,1334,big_west,2,4
2014,1334,wcc,2,4
2015,1334,wcc,2,4
2016,1334,wcc,2,4
2017,1334,wcc,2,4
2018,1334,wcc,2,4
2019,1334,wcc,2,4
2020,1334,wcc,2,4
1985,1338,big_east,14,12
1986,1338,big_east,14,12
1987,1338,big_east,14,12
1988,1338,big_east,14,12
1989,1338,big_east,14,12
1990,1338,big_east,14,12
1991,1338,big_east,14,12
1992,1338,big_east,14,12
1993,1338,big_east,14,12
1994,1338,big_east,14,12
1995,1338,big_east,14,12
1996,1338,big_east,14,12
1997,1338,big_east,14,12
1998,1338,big_east,14,12
1999,1338,big_east,14,12
2000,1338,big_east,14,12
2001,1338,big_east,14,12
2002,1338,big_east,14,12
2003,1338,big_east,14,12
2004,1338,big_east,14,12
2005,1338,big_east,14,12
2006,1338,big_east,14,12
2007,1338,big_east,14,12
2008,1338,big_east,14,12
2009,1338,big_east,14,12
2010,1338,big_east,14,12
2011,1338,big_east,14,12
2012,1338,big_east,14,12
2013,1338,big_east,14,12
2014,1338,acc,14,12
2015,1338,acc,14,12
2016,1338,acc,14,12
2017,1338,acc,14,12
2018,1338,acc,14,12
2019,1338,acc,14,12
2020,1338,acc,14,12
1985,1344,big_east,1,6
1986,1344,big_east,1,6
1987,1344,big_east,1,6
1988,1344,big_east,1,6
1989,1344,big_east,1,6
1990,1344,big_east,1,6
1991,1344,big_east,1,6
1992,1344,big_east,1,6
1993,1344,big_east,1,6
1994,1344,big_east,1,6
1995,1344,big_east,1,6
1996,1344,big_east,1,6
1997,1344,big_east,1,6
1998,1344,big_east,1,6
1999,1344,big_east,1,6
2000,1344,big_east,1,6
2001,1344,big_east,1,6
2002,1344,big_east,1,6
2003,1344,big_east,1,6
2004,1344,big_east,1,6
2005,1344,big_east,1,6
2006,1344,big_east,1,6
2007,1344,big_east,1,6
2008,1344,big_east,1,6
2009,1344,big_east,1,6
2010,1344,big_east,1,6
2011,1344,big_east,1,6
2012,1344,big_east,1,6
2013,1344,big_east,1,6
2014,1344,big_east,1,6
2015,1344,big_east,1,6
2016,1344,big_east,1,6
2017,1344,big_east,1,6
2018,1344,big_east,1,6
2019,1344,big_east,1,6
2020,1344,big_east,1,6
1985,1345,big_ten,16,12
1986,1345,big_ten,16,12
1987,1345,big_ten,16,12
1988,1345,big_ten,16,12
1989,1345,big_ten,16,12
1990,1345,big_ten,16,12
1991,1345,big_ten,16,12
1992,1345,big_ten,16,12
1993,1345,big_ten,16,12
1994,1345,big_ten,16,12
1995,1345,big_ten,16,12
1996,1345,big_ten,16,12
1997,1345,big_ten,16,12
1998,1345,big_ten,16,12
1999,1345,big_ten,16,12
2000,1345,big_ten,16,12
2001,1345,big_ten,16,12
2002,1345,big_ten,16,12
2003,1345,big_ten,16,12
2004,1345,big_ten,16,12
2005,1345,big_ten,16,12
2006,1345,big_ten,16,12
2007,1345,big_ten,16,12
2008,1345,big_ten,16,12
2009,1345,big_ten,16,12
2010,1345,big_ten,16,12
2011,1345,big_ten,16,12
2012,1345,big_ten,16,12
2013,1345,big_ten,16,12
2014,1345,big_ten,16,12
2015,1345,big_ten,16,12
2016,1345,big_ten,16,12
2017,1345,big_ten,16,12
2018,1345,big_ten,16,12
2019,1345,big_ten,16,12
2020,1345,big_ten,16,12
1985,1347,ind,1,2
1986,1347,big_south,1,2
1987,1347,big_south,1,2
1988,1347,big_south,1,2
1989,1347,big_south,1,2
1990,1347,big_south,1,2
1991,1347,big_south,1,2
1992,1347,big_south,1,2
1993,1347,big_south,1,2
1994,1347,big_south,1,2
1995,1347,big_south,1,2
1996,1347,big_south,1,2
1997,1347,big_south,1,2
1998,1347,big_south,1,2
1999,1347,big_south,1,2
2000,1347,big_south,1,2
2001,1347,big_south,1,2
2002,1347,big_south,1,2
2003,1347,big_south,1,2
2004,1347,big_south,1,2
2005,1347,big_south,1,2
2006,1347,big_south,1,2
2007,1347,big_south,1,2
2008,1347,big_south,1,2
2009,1347,big_south,1,2
2010,1347,big_south,1,2
2011,1347,big_south,1,2
2012,1347,big_south,1,2
2013,1347,big_south,1,2
2014,1347,big_south,1,2
2015,1347,big_south,1,2
2016,1347,big_south,1,2
2017,1347,big_south,1,2
2018,1347,big_south,1,2
2019,1347,big_south,1,2
2020,1347,big_south,1,2
1985,1348,a_ten,2,2
1986,1348,a_ten,2,2
1987,1348,a_ten,2,2
1988,1348,a_ten,2,2
1989,1348,a_ten,2,2
1990,1348,a_ten,2,2
1991,1348,a_ten,2,2
1992,1348,a_ten,2,2
1993,1348,a_ten,2,2
1994,1348,a_ten,2,2
1995,1348,a_ten,2,2
1996,1348,a_ten,2,2
1997,1348,a_ten,2,2
1998,1348,a_ten,2,2
1999,1348,a_ten,2,2
2000,1348,a_ten,2,2
2001,1348,a_ten,2,2
2002,1348,a_ten,2,2
2003,1348,a_ten,2,2
2004,1348,a_ten,2,2
2005,1348,a_ten,2,2
2006,1348,a_ten,2,2
2007,1348,a_ten,2,2
2008,1348,a_ten,2,2
2009,1348,a_ten,2,2
2010,1348,a_ten,2,2
2011,1348,a_ten,2,2
2012,1348,a_ten,2,2
2013,1348,a_ten,2,2
2014,1348,a_ten,2,2
2015,1348,a_ten,2,2
2016,1348,a_ten,2,2
2017,1348,a_ten,2,2
2018,1348,a_ten,2,2
2019,1348,a_ten,2,2
2020,1348,a_ten,2,2
1985,1350,ecacs,2,3
1986,1350,caa,2,3
1987,1350,caa,2,3
1988,1350,caa,2,3
1989,1350,caa,2,3
1990,1350,caa,2,3
1991,1350,caa,2,3
1992,1350,caa,2,3
1993,1350,caa,2,3
1994,1350,caa,2,3
1995,1350,caa,2,3
1996,1350,caa,2,3
1997,1350,caa,2,3
1998,1350,caa,2,3
1999,1350,caa,2,3
2000,1350,caa,2,3
2001,1350,caa,2,3
2002,1350,a_ten,2,3
2003,1350,a_ten,2,3
2004,1350,a_ten,2,3
2005,1350,a_ten,2,3
2006,1350,a_ten,2,3
2007,1350,a_ten,2,3
2008,1350,a_ten,2,3
2009,1350,a_ten,2,3
2010,1350,a_ten,2,3
2011,1350,a_ten,2,3
2012,1350,a_ten,2,3
2013,1350,a_ten,2,3
2014,1350,a_ten,2,3
2015,1350,a_ten,2,3
2016,1350,a_ten,2,3
2017,1350,a_ten,2,3
2018,1350,a_ten,2,3
2019,1350,a_ten,2,3
2020,1350,a_ten,2,3
1985,1352,ecacm,1,3
1986,1352,ecacm,1,3
1987,1352,ecacm,1,3
1988,1352,ecacm,1,3
1989,1352,nec,1,3
1990,1352,nec,1,3
1991,1352,nec,1,3
1992,1352,nec,1,3
1993,1352,nec,1,3
1994,1352,nec,1,3
1995,1352,nec,1,3
1996,1352,nec,1,3
1997,1352,nec,1,3
1998,1352,nec,1,3
1999,1352,nec,1,3
2000,1352,nec,1,3
2001,1352,nec,1,3
2002,1352,nec,1,3
2003,1352,nec,1,3
2004,1352,nec,1,3
2005,1352,nec,1,3
2006,1352,nec,1,3
2007,1352,nec,1,3
2008,1352,nec,1,3
2009,1352,nec,1,3
2010,1352,nec,1,3
2011,1352,nec,1,3
2012,1352,nec,1,3
2013,1352,nec,1,3
2014,1352,nec,1,3
2015,1352,nec,1,3
2016,1352,nec,1,3
2017,1352,nec,1,3
2018,1352,nec,1,3
2019,1352,nec,1,3
2020,1352,nec,1,3
1985,1356,mvc,3,5
1986,1356,mvc,3,5
1987,1356,mvc,3,5
1988,1356,mvc,3,5
1989,1356,mvc,3,5
1990,1356,mvc,3,5
1991,1356,mvc,3,5
1992,1356,mvc,3,5
1993,1356,mvc,3,5
1994,1356,mvc,3,5
1995,1356,mvc,3,5
1996,1356,mvc,3,5
1997,1356,mvc,3,5
1998,1356,mvc,3,5
1999,1356,mvc,3,5
2000,1356,mvc,3,5
2001,1356,mvc,3,5
2002,1356,mvc,3,5
2003,1356,mvc,3,5
2004,1356,mvc,3,5
2005,1356,mvc,3,5
2006,1356,mvc,3,5
2007,1356,mvc,3,5
2008,1356,mvc,3,5
2009,1356,mvc,3,5
2010,1356,mvc,3,5
2011,1356,mvc,3,5
2012,1356,mvc,3,5
2013,1356,mvc,3,5
2014,1356,mvc,3,5
2015,1356,mvc,3,5
2016,1356,mvc,3,5
2017,1356,mvc,3,5
2018,1356,mvc,3,5
2019,1356,mvc,3,5
2020,1356,mvc,3,5
1985,1360,wcc,1,2
1986,1360,wcc,1,2
1987,1360,wcc,1,2
1988,1360,wcc,1,2
1989,1360,wcc,1,2
1990,1360,wcc,1,2
1991,1360,wcc,1,2
1992,1360,wcc,1,2
1993,1360,wcc,1,2
1994,1360,wcc,1,2
1995,1360,wcc,1,2
1996,1360,wcc,1,2
1997,1360,wcc,1,2
1998,1360,wcc,1,2
1999,1360,wcc,1,2
2000,1360,wcc,1,2
2001,1360,wcc,1,2
2002,1360,wcc,1,2
2003,1360,wcc,1,2
2004,1360,wcc,1,2
2005,1360,wcc,1,2
2006,1360,wcc,1,2
2007,1360,wcc,1,2
2008,1360,wcc,1,2
2009,1360,wcc,1,2
2010,1360,wcc,1,2
2011,1360,wcc,1,2
2012,1360,wcc,1,2
2013,1360,wcc,1,2
2014,1360,wcc,1,2
2015,1360,wcc,1,2
2016,1360,wcc,1,2
2017,1360,wcc,1,2
2018,1360,wcc,1,2
2019,1360,wcc,1,2
2020,1360,wcc,1,2
1985,1361,wac,6,8
1986,1361,wac,6,8
1987,1361,wac,6,8
1988,1361,wac,6,8
1989,1361,wac,6,8
1990,1361,wac,6,8
1991,1361,wac,6,8
1992,1361,wac,6,8
1993,1361,wac,6,8
1994,1361,wac,6,8
1995,1361,wac,6,8
1996,1361,wac,6,8
1997,1361,wac,6,8
1998,1361,wac,6,8
1999,1361,wac,6,8
2000,1361,mwc,6,8
2001,1361,mwc,6,8
2002,1361,mwc,6,8
2003,1361,mwc,6,8
2004,1361,mwc,6,8
2005,1361,mwc,6,8
2006,1361,mwc,6,8
2007,1361,mwc,6,8
2008,1361,mwc,6,8
2009,1361,mwc,6,8
2010,1361,mwc,6,8
2011,1361,mwc,6,8
2012,1361,mwc,6,8
2013,1361,mwc,6,8
2014,1361,mwc,6,8
2015,1361,mwc,6,8
2016,1361,mwc,6,8
2017,1361,mwc,6,8
2018,1361,mwc,6,8
2019,1361,mwc,6,8
2020,1361,mwc,6,8
1985,1371,big_east,2,6
1986,1371,big_east,2,6
1987,1371,big_east,2,6
1988,1371,big_east,2,6
1989,1371,big_east,2,6
1990,1371,big_east,2,6
1991,1371,big_east,2,6
1992,1371,big_east,2,6
1993,1371,big_east,2,6
1994,1371,big_east,2,6
1995,1371,big_east,2,6
1996,1371,big_east,2,6
1997,1371,big_east,2,6
1998,1371,big_east,2,6
1999,1371,big_east,2,6
2000,1371,big_east,2,6
2001,1371,big_east,2,6
2002,1371,big_east,2,6
2003,1371,big_east,2,6
2004,1371,big_east,2,6
2005,1371,big_east,2,6
2006,1371,big_east,2,6
2007,1371,big_east,2,6
2008,1371,big_east,2,6
2009,1371,big_east,2,6
2010,1371,big_east,2,6
2011,1371,big_east,2,6
2012,1371,big_east,2,6
2013,1371,big_east,2,6
2014,1371,big_east,2,6
2015,1371,big_east,2,6
2016,1371,big_east,2,6
2017,1371,big_east,2,6
2018,1371,big_east,2,6
2019,1371,big_east,2,6
2020,1371,big_east,2,6
1985,1373,ecacn,2,3
1986,1373,ecacn,2,3
1987,1373,ecacn,2,3
1988,1373,ecacn,2,3
1989,1373,nac,2,3
1990,1373,maac,2,3
1991,1373,maac,2,3
1992,1373,maac,2,3
1993,1373,maac,2,3
1994,1373,maac,2,3
1995,1373,maac,2,3
1996,1373,maac,2,3
1997,1373,maac,2,3
1998,1373,maac,2,3
1999,1373,maac,2,3
2000,1373,maac,2,3
2001,1373,maac,2,3
2002,1373,maac,2,3
2003,1373,maac,2,3
2004,1373,maac,2,3
2005,1373,maac,2,3
2006,1373,maac,2,3
2007,1373,maac,2,3
2008,1373,maac,2,3
2009,1373,maac,2,3
2010,1373,maac,2,3
2011,1373,maac,2,3
2012,1373,maac,2,3
2013,1373,maac,2,3
2014,1373,maac,2,3
2015,1373,maac,2,3
2016,1373,maac,2,3
2017,1373,maac,2,3
2018,1373,maac,2,3
2019,1373,maac,2,3
2020,1373,maac,2,3
1985,1376,metro,4,2
1986,1376,metro,4,2
1987,1376,metro,4,2
1988,1376,metro,4,2
1989,1376,metro,4,2
1990,1376,metro,4,2
1991,1376,metro,4,2
1992,1376,sec,4,2
1993,1376,sec,4,2
1994,1376,sec,4,2
1995,1376,sec,4,2
1996,1376,sec,4,2
1997,1376,sec,4,2
1998,1376,sec,4,2
1999,1376,sec,4,2
2000,1376,sec,4,2
2001,1376,sec,4,2
2002,1376,sec,4,2
2003,1376,sec,4,2
2004,1376,sec,4,2
2005,1376,sec,4,2
2006,1376,sec,4,2
2007,1376,sec,4,2
2008,1376,sec,4,2
2009,1376,sec,4,2
2010,1376,sec,4,2
2011,1376,sec,4,2
2012,1376,sec,4,2
2013,1376,sec,4,2
2014,1376,sec,4,2
2015,1376,sec,4,2
2016,1376,sec,4,2
2017,1376,sec,4,2
2018,1376,sec,4,2
2019,1376,sec,4,2
2020,1376,sec,4,2
1985,1378,sun_belt,2,1
1986,1378,sun_belt,2,1
1987,1378,sun_belt,2,1
1988,1378,sun_belt,2,1
1989,1378,sun_belt,2,1
1990,1378,sun_belt,2,1
1991,1378,sun_belt,2,1
1992,1378,metro,2,1
1993,1378,metro,2,1
1994,1378,metro,2,1
1995,1378,metro,2,1
1996,1378,cusa,2,1
1997,1378,cusa,2,1
1998,1378,cusa,2,1
1999,1378,cusa,2,1
2000,1378,cusa,2,1
2001,1378,cusa,2,1
2002,1378,cusa,2,1
2003,1378,cusa,2,1
2004,1378,cusa,2,1
2005,1378,cusa,2,1
2006,1378,big_east,2,1
2007,1378,big_east,2,1
2008,1378,big_east,2,1
2009,1378,big_east,2,1
2010,1378,big_east,2,1
2011,1378,big_east,2,1
2012,1378,big_east,2,1
2013,1378,big_east,2,1
2014,1378,aac,2,1
2015,1378,aac,2,1
2016,1378,aac,2,1
2017,1378,aac,2,1
2018,1378,aac,2,1
2019,1378,aac,2,1
2020,1378,aac,2,1
1985,1382,a_ten,1,2
1986,1382,a_ten,1,2
1987,1382,a_ten,1,2
1988,1382,a_ten,1,2
1989,1382,a_ten,1,2
1990,1382,a_ten,1,2
1991,1382,a_ten,1,2
1992,1382,a_ten,1,2
1993,1382,a_ten,1,2
1994,1382,a_ten,1,2
1995,1382,a_ten,1,2
1996,1382,a_ten,1,2
1997,1382,a_ten,1,2
1998,1382,a_ten,1,2
1999,1382,a_ten,1,2
2000,1382,a_ten,1,2
2001,1382,a_ten,1,2
2002,1382,a_ten,1,2
2003,1382,a_ten,1,2
2004,1382,a_ten,1,2
2005,1382,a_ten,1,2
2006,1382,a_ten,1,2
2007,1382,a_ten,1,2
2008,1382,a_ten,1,2
2009,1382,a_ten,1,2
2010,1382,a_ten,1,2
2011,1382,a_ten,1,2
2012,1382,a_ten,1,2
2013,1382,a_ten,1,2
2014,1382,a_ten,1,2
2015,1382,a_ten,1,2
2016,1382,a_ten,1,2
2017,1382,a_ten,1,2
2018,1382,a_ten,1,2
2019,1382,a_ten,1,2
2020,1382,a_ten,1,2
1985,1386,a_ten,4,5
1986,1386,a_ten,4,5
1987,1386,a_ten,4,5
1988,1386,a_ten,4,5
1989,1386,a_ten,4,5
1990,1386,a_ten,4,5
1991,1386,a_ten,4,5
1992,1386,a_ten,4,5
1993,1386,a_ten,4,5
1994,1386,a_ten,4,5
1995,1386,a_ten,4,5
1996,1386,a_ten,4,5
1997,1386,a_ten,4,5
1998,1386,a_ten,4,5
1999,1386,a_ten,4,5
2000,1386,a_ten,4,5
2001,1386,a_ten,4,5
2002,1386,a_ten,4,5
2003,1386,a_ten,4,5
2004,1386,a_ten,4,5
2005,1386,a_ten,4,5
2006,1386,a_ten,4,5
2007,1386,a_ten,4,5
2008,1386,a_ten,4,5
2009,1386,a_ten,4,5
2010,1386,a_ten,4,5
2011,1386,a_ten,4,5
2012,1386,a_ten,4,5
2013,1386,a_ten,4,5
2014,1386,a_ten,4,5
2015,1386,a_ten,4,5
2016,1386,a_ten,4,5
2017,1386,a_ten,4,5
2018,1386,a_ten,4,5
2019,1386,a_ten,4,5
2020,1386,a_ten,4,5
1985,1387,mw_city,3,4
1986,1387,mw_coll,3,4
1987,1387,mw_coll,3,4
1988,1387,mw_coll,3,4
1989,1387,mw_coll,3,4
1990,1387,mw_coll,3,4
1991,1387,mw_coll,3,4
1992,1387,gmwc,3,4
1993,1387,gmwc,3,4
1994,1387,gmwc,3,4
1995,1387,gmwc,3,4
1996,1387,cusa,3,4
1997,1387,cusa,3,4
1998,1387,cusa,3,4
1999,1387,cusa,3,4
2000,1387,cusa,3,4
2001,1387,cusa,3,4
2002,1387,cusa,3,4
2003,1387,cusa,3,4
2004,1387,cusa,3,4
2005,1387,cusa,3,4
2006,1387,a_ten,3,4
2007,1387,a_ten,3,4
2008,1387,a_ten,3,4
2009,1387,a_ten,3,4
2010,1387,a_ten,3,4
2011,1387,a_ten,3,4
2012,1387,a_ten,3,4
2013,1387,a_ten,3,4
2014,1387,a_ten,3,4
2015,1387,a_ten,3,4
2016,1387,a_ten,3,4
2017,1387,a_ten,3,4
2018,1387,a_ten,3,4
2019,1387,a_ten,3,4
2020,1387,a_ten,3,4
1985,1388,wcc,4,7
1986,1388,wcc,4,7
1987,1388,wcc,4,7
1988,1388,wcc,4,7
1989,1388,wcc,4,7
1990,1388,wcc,4,7
1991,1388,wcc,4,7
1992,1388,wcc,4,7
1993,1388,wcc,4,7
1994,1388,wcc,4,7
1995,1388,wcc,4,7
1996,1388,wcc,4,7
1997,1388,wcc,4,7
1998,1388,wcc,4,7
1999,1388,wcc,4,7
2000,1388,wcc,4,7
2001,1388,wcc,4,7
2002,1388,wcc,4,7
2003,1388,wcc,4,7
2004,1388,wcc,4,7
2005,1388,wcc,4,7
2006,1388,wcc,4,7
2007,1388,wcc,4,7
2008,1388,wcc,4,7
2009,1388,wcc,4,7
2010,1388,wcc,4,7
2011,1388,wcc,4,7
2012,1388,wcc,4,7
2013,1388,wcc,4,7
2014,1388,wcc,4,7
2015,1388,wcc,4,7
2016,1388,wcc,4,7
2017,1388,wcc,4,7
2018,1388,wcc,4,7
2019,1388,wcc,4,7
2020,1388,wcc,4,7
1985,1390,pac_ten,6,6
1986,1390,pac_ten,6,6
1987,1390,pac_ten,6,6
1988,1390,pac_ten,6,6
1989,1390,pac_ten,6,6
1990,1390,pac_ten,6,6
1991,1390,pac_ten,6,6
1992,1390,pac_ten,6,6
1993,1390,pac_ten,6,6
1994,1390,pac_ten,6,6
1995,1390,pac_ten,6,6
1996,1390,pac_ten,6,6
1997,1390,pac_ten,6,6
1998,1390,pac_ten,6,6
1999,1390,pac_ten,6,6
2000,1390,pac_ten,6,6
2001,1390,pac_ten,6,6
2002,1390,pac_ten,6,6
2003,1390,pac_ten,6,6
2004,1390,pac_ten,6,6
2005,1390,pac_ten,6,6
2006,1390,pac_ten,6,6
2007,1390,pac_ten,6,6
2008,1390,pac_ten,6,6
2009,1390,pac_ten,6,6
2010,1390,pac_ten,6,6
2011,1390,pac_ten,6,6
2012,1390,pac_twelve,6,6
2013,1390,pac_twelve,6,6
2014,1390,pac_twelve,6,6
2015,1390,pac_twelve,6,6
2016,1390,pac_twelve,6,6
2017,1390,pac_twelve,6,6
2018,1390,pac_twelve,6,6
2019,1390,pac_twelve,6,6
2020,1390,pac_twelve,6,6
1985,1393,big_east,28,12
1986,1393,big_east,28,12
1987,1393,big_east,28,12
1988,1393,big_east,28,12
1989,1393,big_east,28,12
1990,1393,big_east,28,12
1991,1393,big_east,28,12
1992,1393,big_east,28,12
1993,1393,big_east,28,12
1994,1393,big_east,28,12
1995,1393,big_east,28,12
1996,1393,big_east,28,12
1997,1393,big_east,28,12
1998,1393,big_east,28,12
1999,1393,big_east,28,12
2000,1393,big_east,28,12
2001,1393,big_east,28,12
2002,1393,big_east,28,12
2003,1393,big_east,28,12
2004,1393,big_east,28,12
2005,1393,big_east,28,12
2006,1393,big_east,28,12
2007,1393,big_east,28,12
2008,1393,big_east,28,12
2009,1393,big_east,28,12
2010,1393,big_east,28,12
2011,1393,big_east,28,12
2012,1393,big_east,28,12
2013,1393,big_east,28,12
2014,1393,acc,28,12
2015,1393,acc,28,12
2016,1393,acc,28,12
2017,1393,acc,28,12
2018,1393,acc,28,12
2019,1393,acc,28,12
2020,1393,acc,28,12
1985,1396,a_ten,2,8
1986,1396,a_ten,2,8
1987,1396,a_ten,2,8
1988,1396,a_ten,2,8
1989,1396,a_ten,2,8
1990,1396,a_ten,2,8
1991,1396,a_ten,2,8
1992,1396,a_ten,2,8
1993,1396,a_ten,2,8
1994,1396,a_ten,2,8
1995,1396,a_ten,2,8
1996,1396,a_ten,2,8
1997,1396,a_ten,2,8
1998,1396,a_ten,2,8
1999,1396,a_ten,2,8
2000,1396,a_ten,2,8
2001,1396,a_ten,2,8
2002,1396,a_ten,2,8
2003,1396,a_ten,2,8
2004,1396,a_ten,2,8
2005,1396,a_ten,2,8
2006,1396,a_ten,2,8
2007,1396,a_ten,2,8
2008,1396,a_ten,2,8
2009,1396,a_ten,2,8
2010,1396,a_ten,2,8
2011,1396,a_ten,2,8
2012,1396,a_ten,2,8
2013,1396,a_ten,2,8
2014,1396,aac,2,8
2015,1396,aac,2,8
2016,1396,aac,2,8
2017,1396,aac,2,8
2018,1396,aac,2,8
2019,1396,aac,2,8
2020,1396,aac,2,8
1985,1397,sec,14,9
1986,1397,sec,14,9
1987,1397,sec,14,9
1988,1397,sec,14,9
1989,1397,sec,14,9
1990,1397,sec,14,9
1991,1397,sec,14,9
1992,1397,sec,14,9
1993,1397,sec,14,9
1994,1397,sec,14,9
1995,1397,sec,14,9
1996,1397,sec,14,9
1997,1397,sec,14,9
1998,1397,sec,14,9
1999,1397,sec,14,9
2000,1397,sec,14,9
2001,1397,sec,14,9
2002,1397,sec,14,9
2003,1397,sec,14,9
2004,1397,sec,14,9
2005,1397,sec,14,9
2006,1397,sec,14,9
2007,1397,sec,14,9
2008,1397,sec,14,9
2009,1397,sec,14,9
2010,1397,sec,14,9
2011,1397,sec,14,9
2012,1397,sec,14,9
2013,1397,sec,14,9
2014,1397,sec,14,9
2015,1397,sec,14,9
2016,1397,sec,14,9
2017,1397,sec,14,9
2018,1397,sec,14,9
2019,1397,sec,14,9
2020,1397,sec,14,9
1985,1400,swc,16,14
1986,1400,swc,16,14
1987,1400,swc,16,14
1988,1400,swc,16,14
1989,1400,swc,16,14
1990,1400,swc,16,14
1991,1400,swc,16,14
1992,1400,swc,16,14
1993,1400,swc,16,14
1994,1400,swc,16,14
1995,1400,swc,16,14
1996,1400,swc,16,14
1997,1400,big_twelve,16,14
1998,1400,big_twelve,16,14
1999,1400,big_twelve,16,14
2000,1400,big_twelve,16,14
2001,1400,big_twelve,16,14
2002,1400,big_twelve,16,14
2003,1400,big_twelve,16,14
2004,1400,big_twelve,16,14
2005,1400,big_twelve,16,14
2006,1400,big_twelve,16,14
2007,1400,big_twelve,16,14
2008,1400,big_twelve,16,14
2009,1400,big_twelve,16,14
2010,1400,big_twelve,16,14
2011,1400,big_twelve,16,14
